PROVINSI,TANGGAL,HARGA_BERAS
NUSA TENGGARA BARAT,2025-01-01,13900.0
NUSA TENGGARA BARAT,2025-02-01,13900.0
NUSA TENGGARA BARAT,2025-03-01,13900.0
NUSA TENGGARA BARAT,2025-04-01,13900.0
NUSA TENGGARA BARAT,2025-05-01,13850.0
NUSA TENGGARA BARAT,2025-06-01,13850.0
NUSA TENGGARA BARAT,2025-07-01,14000.0
NUSA TENGGARA BARAT,2025-08-01,13950.0
NUSA TENGGARA BARAT,2025-09-01,13950.0
NUSA TENGGARA BARAT,2025-10-01,13900.0
NUSA TENGGARA BARAT,2025-11-01,13900.0
NUSA TENGGARA BARAT,2025-12-01,13850.0
NUSA TENGGARA TIMUR,2019-01-01,11650.0
NUSA TENGGARA TIMUR,2019-02-01,11650.0
NUSA TENGGARA TIMUR,2019-03-01,11600.0
NUSA TENGGARA TIMUR,2019-04-01,11550.0
NUSA TENGGARA TIMUR,2019-05-01,11500.0
NUSA TENGGARA TIMUR,2019-06-01,11450.0
NUSA TENGGARA TIMUR,2019-07-01,11450.0
NUSA TENGGARA TIMUR,2019-08-01,11450.0
NUSA TENGGARA TIMUR,2019-09-01,11500.0
NUSA TENGGARA TIMUR,2019-10-01,11450.0
NUSA TENGGARA TIMUR,2019-11-01,11500.0
NUSA TENGGARA TIMUR,2019-12-01,11500.0
NUSA TENGGARA TIMUR,2020-01-01,11600.0
NUSA TENGGARA TIMUR,2020-02-01,11650.0
NUSA TENGGARA TIMUR,2020-03-01,11650.0
NUSA TENGGARA TIMUR,2020-04-01,11750.0
NUSA TENGGARA TIMUR,2020-05-01,11800.0
NUSA TENGGARA TIMUR,2020-06-01,11750.0
NUSA TENGGARA TIMUR,2020-07-01,11700.0
NUSA TENGGARA TIMUR,2020-08-01,11700.0
NUSA TENGGARA TIMUR,2020-09-01,11700.0
NUSA TENGGARA TIMUR,2020-10-01,11700.0
NUSA TENGGARA TIMUR,2020-11-01,11700.0
NUSA TENGGARA TIMUR,2020-12-01,11700.0
NUSA TENGGARA TIMUR,2021-01-01,11650.0
NUSA TENGGARA TIMUR,2021-02-01,11300.0
NUSA TENGGARA TIMUR,2021-03-01,11300.0
NUSA TENGGARA TIMUR,2021-04-01,11300.0
NUSA TENGGARA TIMUR,2021-05-01,11300.0
NUSA TENGGARA TIMUR,2021-06-01,11300.0
NUSA TENGGARA TIMUR,2021-07-01,11300.0
NUSA TENGGARA TIMUR,2021-08-01,11300.0
NUSA TENGGARA TIMUR,2021-09-01,11300.0
NUSA TENGGARA TIMUR,2021-10-01,11300.0
NUSA TENGGARA TIMUR,2021-11-01,11300.0
NUSA TENGGARA TIMUR,2021-12-01,11300.0
NUSA TENGGARA TIMUR,2022-01-01,11350.0
NUSA TENGGARA TIMUR,2022-02-01,11450.0
NUSA TENGGARA TIMUR,2022-03-01,11450.0
NUSA TENGGARA TIMUR,2022-04-01,11450.0
NUSA TENGGARA TIMUR,2022-05-01,11450.0
NUSA TENGGARA TIMUR,2022-06-01,11450.0
NUSA TENGGARA TIMUR,2022-07-01,11400.0
NUSA TENGGARA TIMUR,2022-08-01,11400.0
NUSA TENGGARA TIMUR,2022-09-01,11400.0
NUSA TENGGARA TIMUR,2022-10-01,11400.0
NUSA TENGGARA TIMUR,2022-11-01,11550.0
NUSA TENGGARA TIMUR,2022-12-01,11550.0
NUSA TENGGARA TIMUR,2023-01-01,11700.0
NUSA TENGGARA TIMUR,2023-02-01,12350.0
NUSA TENGGARA TIMUR,2023-03-01,13900.0
NUSA TENGGARA TIMUR,2023-04-01,14150.0
NUSA TENGGARA TIMUR,2023-05-01,14250.0
NUSA TENGGARA TIMUR,2023-06-01,14300.0
NUSA TENGGARA TIMUR,2023-07-01,14300.0
NUSA TENGGARA TIMUR,2023-08-01,14250.0
NUSA TENGGARA TIMUR,2023-09-01,14500.0
NUSA TENGGARA TIMUR,2023-10-01,14800.0
NUSA TENGGARA TIMUR,2023-11-01,14950.0
NUSA TENGGARA TIMUR,2023-12-01,15050.0
NUSA TENGGARA TIMUR,2024-01-01,15100.0
NUSA TENGGARA TIMUR,2024-02-01,15400.0
NUSA TENGGARA TIMUR,2024-03-01,16100.0
NUSA TENGGARA TIMUR,2024-04-01,16150.0
NUSA TENGGARA TIMUR,2024-05-01,16000.0
NUSA TENGGARA TIMUR,2024-06-01,15750.0
NUSA TENGGARA TIMUR,2024-07-01,15500.0
NUSA TENGGARA TIMUR,2024-08-01,15400.0
NUSA TENGGARA TIMUR,2024-09-01,15400.0
NUSA TENGGARA TIMUR,2024-10-01,15400.0
NUSA TENGGARA TIMUR,2024-11-01,15450.0
NUSA TENGGARA TIMUR,2024-12-01,15450.0
NUSA TENGGARA TIMUR,2025-01-01,15400.0
NUSA TENGGARA TIMUR,2025-02-01,15400.0
NUSA TENGGARA TIMUR,2025-03-01,15400.0
NUSA TENGGARA TIMUR,2025-04-01,15400.0
NUSA TENGGARA TIMUR,2025-05-01,15300.0
NUSA TENGGARA TIMUR,2025-06-01,15300.0
NUSA TENGGARA TIMUR,2025-07-01,15300.0
NUSA TENGGARA TIMUR,2025-08-01,15400.0
NUSA TENGGARA TIMUR,2025-09-01,15450.0
NUSA TENGGARA TIMUR,2025-10-01,15400.0
NUSA TENGGARA TIMUR,2025-11-01,15350.0
NUSA TENGGARA TIMUR,2025-12-01,15300.0
PAPUA,2019-01-01,12550.0
PAPUA,2019-02-01,12750.0
PAPUA,2019-03-01,12700.0
PAPUA,2019-04-01,12650.0
PAPUA,2019-05-01,12400.0
PAPUA,2019-06-01,12300.0
PAPUA,2019-07-01,12300.0
PAPUA,2019-08-01,12150.0
PAPUA,2019-09-01,12200.0
PAPUA,2019-10-01,12200.0
PAPUA,2019-11-01,12150.0
PAPUA,2019-12-01,12150.0
PAPUA,2020-01-01,12100.0
PAPUA,2020-02-01,12100.0
PAPUA,2020-03-01,12000.0
PAPUA,2020-04-01,12050.0
PAPUA,2020-05-01,12150.0
PAPUA,2020-06-01,12150.0
PAPUA,2020-07-01,12150.0
PAPUA,2020-08-01,12150.0
PAPUA,2020-09-01,12000.0
PAPUA,2020-10-01,12000.0
PAPUA,2020-11-01,12000.0
PAPUA,2020-12-01,12100.0
PAPUA,2021-01-01,12200.0
PAPUA,2021-02-01,12050.0
PAPUA,2021-03-01,12050.0
PAPUA,2021-04-01,12050.0
PAPUA,2021-05-01,12000.0
PAPUA,2021-06-01,12000.0
PAPUA,2021-07-01,12050.0
PAPUA,2021-08-01,12050.0
PAPUA,2021-09-01,12000.0
PAPUA,2021-10-01,12050.0
PAPUA,2021-11-01,11950.0
PAPUA,2021-12-01,11950.0
PAPUA,2022-01-01,12100.0
PAPUA,2022-02-01,12150.0
PAPUA,2022-03-01,12200.0
PAPUA,2022-04-01,12300.0
PAPUA,2022-05-01,12150.0
PAPUA,2022-06-01,12300.0
PAPUA,2022-07-01,12300.0
PAPUA,2022-08-01,12250.0
PAPUA,2022-09-01,12300.0
PAPUA,2022-10-01,12450.0
PAPUA,2022-11-01,12450.0
PAPUA,2022-12-01,12500.0
PAPUA,2023-01-01,13350.0
PAPUA,2023-02-01,13500.0
PAPUA,2023-03-01,13600.0
PAPUA,2023-04-01,13650.0
PAPUA,2023-05-01,13950.0
PAPUA,2023-06-01,14650.0
PAPUA,2023-07-01,14600.0
PAPUA,2023-08-01,14650.0
PAPUA,2023-09-01,14750.0
PAPUA,2023-10-01,14950.0
PAPUA,2023-11-01,15100.0
PAPUA,2023-12-01,15300.0
PAPUA,2024-01-01,15350.0
PAPUA,2024-02-01,15800.0
PAPUA,2024-03-01,17350.0
PAPUA,2024-04-01,17000.0
PAPUA,2024-05-01,16900.0
PAPUA,2024-06-01,16950.0
PAPUA,2024-07-01,17000.0
PAPUA,2024-08-01,17050.0
PAPUA,2024-09-01,17050.0
PAPUA,2024-10-01,16900.0
PAPUA,2024-11-01,16800.0
PAPUA,2024-12-01,16800.0
PAPUA,2025-01-01,16650.0
PAPUA,2025-02-01,16800.0
PAPUA,2025-03-01,17300.0
PAPUA,2025-04-01,18150.0
PAPUA,2025-05-01,18350.0
PAPUA,2025-06-01,18500.0
PAPUA,2025-07-01,18550.0
PAPUA,2025-08-01,18850.0
PAPUA,2025-09-01,18950.0
PAPUA,2025-10-01,18900.0
PAPUA,2025-11-01,18950.0
PAPUA,2025-12-01,18800.0
PAPUA BARAT,2019-01-01,12500.0
PAPUA BARAT,2019-02-01,12500.0
PAPUA BARAT,2019-03-01,12450.0
PAPUA BARAT,2019-04-01,12450.0
PAPUA BARAT,2019-05-01,12400.0
PAPUA BARAT,2019-06-01,12300.0
PAPUA BARAT,2019-07-01,12300.0
PAPUA BARAT,2019-08-01,12400.0
PAPUA BARAT,2019-09-01,12300.0
PAPUA BARAT,2019-10-01,12550.0
PAPUA BARAT,2019-11-01,12850.0
PAPUA BARAT,2019-12-01,12950.0
PAPUA BARAT,2020-01-01,13000.0
PAPUA BARAT,2020-02-01,13000.0
PAPUA BARAT,2020-03-01,12800.0
PAPUA BARAT,2020-04-01,12800.0
PAPUA BARAT,2020-05-01,12750.0
PAPUA BARAT,2020-06-01,12800.0
PAPUA BARAT,2020-07-01,12850.0
PAPUA BARAT,2020-08-01,12500.0
PAPUA BARAT,2020-09-01,12500.0
PAPUA BARAT,2020-10-01,12650.0
PAPUA BARAT,2020-11-01,12500.0
PAPUA BARAT,2020-12-01,12500.0
PAPUA BARAT,2021-01-01,12850.0
PAPUA BARAT,2021-02-01,12950.0
PAPUA BARAT,2021-03-01,13150.0
PAPUA BARAT,2021-04-01,13200.0
PAPUA BARAT,2021-05-01,13150.0
PAPUA BARAT,2021-06-01,13150.0
PAPUA BARAT,2021-07-01,13050.0
PAPUA BARAT,2021-08-01,13000.0
PAPUA BARAT,2021-09-01,13000.0
PAPUA BARAT,2021-10-01,13000.0
PAPUA BARAT,2021-11-01,13000.0
PAPUA BARAT,2021-12-01,12950.0
PAPUA BARAT,2022-01-01,13050.0
PAPUA BARAT,2022-02-01,13150.0
PAPUA BARAT,2022-03-01,13200.0
PAPUA BARAT,2022-04-01,13200.0
PAPUA BARAT,2022-05-01,13200.0
PAPUA BARAT,2022-06-01,13200.0
PAPUA BARAT,2022-07-01,13200.0
PAPUA BARAT,2022-08-01,13200.0
PAPUA BARAT,2022-09-01,13200.0
PAPUA BARAT,2022-10-01,13200.0
PAPUA BARAT,2022-11-01,13200.0
PAPUA BARAT,2022-12-01,13250.0
PAPUA BARAT,2023-01-01,13550.0
PAPUA BARAT,2023-02-01,13750.0
PAPUA BARAT,2023-03-01,13900.0
PAPUA BARAT,2023-04-01,14050.0
PAPUA BARAT,2023-05-01,14200.0
PAPUA BARAT,2023-06-01,14350.0
PAPUA BARAT,2023-07-01,14350.0
PAPUA BARAT,2023-08-01,14450.0
PAPUA BARAT,2023-09-01,14750.0
PAPUA BARAT,2023-10-01,15100.0
PAPUA BARAT,2023-11-01,15150.0
PAPUA BARAT,2023-12-01,15400.0
PAPUA BARAT,2024-01-01,15600.0
PAPUA BARAT,2024-02-01,15750.0
PAPUA BARAT,2024-03-01,16200.0
PAPUA BARAT,2024-04-01,16500.0
PAPUA BARAT,2024-05-01,16800.0
PAPUA BARAT,2024-06-01,16900.0
PAPUA BARAT,2024-07-01,16750.0
PAPUA BARAT,2024-08-01,16550.0
PAPUA BARAT,2024-09-01,16650.0
PAPUA BARAT,2024-10-01,16450.0
PAPUA BARAT,2024-11-01,16350.0
PAPUA BARAT,2024-12-01,16400.0
PAPUA BARAT,2025-01-01,16400.0
PAPUA BARAT,2025-02-01,16450.0
PAPUA BARAT,2025-03-01,16450.0
PAPUA BARAT,2025-04-01,16550.0
PAPUA BARAT,2025-05-01,16700.0
PAPUA BARAT,2025-06-01,16800.0
PAPUA BARAT,2025-07-01,16950.0
PAPUA BARAT,2025-08-01,16950.0
PAPUA BARAT,2025-09-01,16900.0
PAPUA BARAT,2025-10-01,16950.0
PAPUA BARAT,2025-11-01,16900.0
PAPUA BARAT,2025-12-01,16850.0
RIAU,2019-01-01,12650.0
RIAU,2019-02-01,12600.0
RIAU,2019-03-01,12400.0
RIAU,2019-04-01,12350.0
RIAU,2019-05-01,12250.0
RIAU,2019-06-01,12150.0
RIAU,2019-07-01,12250.0
RIAU,2019-08-01,12250.0
RIAU,2019-09-01,12350.0
RIAU,2019-10-01,12350.0
RIAU,2019-11-01,12350.0
RIAU,2019-12-01,12350.0
RIAU,2020-01-01,12400.0
RIAU,2020-02-01,12400.0
RIAU,2020-03-01,12350.0
RIAU,2020-04-01,12450.0
RIAU,2020-05-01,12550.0
RIAU,2020-06-01,12350.0
RIAU,2020-07-01,12300.0
RIAU,2020-08-01,12300.0
RIAU,2020-09-01,12350.0
RIAU,2020-10-01,12300.0
RIAU,2020-11-01,12300.0
RIAU,2020-12-01,12300.0
RIAU,2021-01-01,12300.0
RIAU,2021-02-01,12300.0
RIAU,2021-03-01,12300.0
RIAU,2021-04-01,12250.0
RIAU,2021-05-01,12250.0
RIAU,2021-06-01,12250.0
RIAU,2021-07-01,12250.0
RIAU,2021-08-01,12250.0
RIAU,2021-09-01,12250.0
RIAU,2021-10-01,12250.0
RIAU,2021-11-01,12250.0
RIAU,2021-12-01,12250.0
RIAU,2022-01-01,12300.0
RIAU,2022-02-01,12300.0
RIAU,2022-03-01,12200.0
RIAU,2022-04-01,12200.0
RIAU,2022-05-01,12200.0
RIAU,2022-06-01,12200.0
RIAU,2022-07-01,12200.0
RIAU,2022-08-01,12350.0
RIAU,2022-09-01,13200.0
RIAU,2022-10-01,13800.0
RIAU,2022-11-01,14050.0
RIAU,2022-12-01,14150.0
RIAU,2023-01-01,14200.0
RIAU,2023-02-01,14250.0
RIAU,2023-03-01,14200.0
RIAU,2023-04-01,14150.0
RIAU,2023-05-01,14150.0
RIAU,2023-06-01,14300.0
RIAU,2023-07-01,14200.0
RIAU,2023-08-01,14300.0
RIAU,2023-09-01,14950.0
RIAU,2023-10-01,15100.0
RIAU,2023-11-01,15150.0
RIAU,2023-12-01,15200.0
RIAU,2024-01-01,15250.0
RIAU,2024-02-01,15350.0
RIAU,2024-03-01,15450.0
RIAU,2024-04-01,15500.0
RIAU,2024-05-01,15700.0
RIAU,2024-06-01,15750.0
RIAU,2024-07-01,15850.0
RIAU,2024-08-01,15850.0
RIAU,2024-09-01,15850.0
RIAU,2024-10-01,15900.0
RIAU,2024-11-01,15900.0
RIAU,2024-12-01,15900.0
RIAU,2025-01-01,15900.0
RIAU,2025-02-01,16000.0
RIAU,2025-03-01,16050.0
RIAU,2025-04-01,16050.0
RIAU,2025-05-01,16050.0
RIAU,2025-06-01,16300.0
RIAU,2025-07-01,16300.0
RIAU,2025-08-01,16300.0
RIAU,2025-09-01,16300.0
RIAU,2025-10-01,16300.0
RIAU,2025-11-01,16300.0
RIAU,2025-12-01,16300.0
SULAWESI BARAT,2019-01-01,10400.0
SULAWESI BARAT,2019-02-01,10400.0
SULAWESI BARAT,2019-03-01,10000.0
SULAWESI BARAT,2019-04-01,9900.0
SULAWESI BARAT,2019-05-01,9900.0
SULAWESI BARAT,2019-06-01,9950.0
SULAWESI BARAT,2019-07-01,9950.0
SULAWESI BARAT,2019-08-01,9850.0
SULAWESI BARAT,2019-09-01,9850.0
SULAWESI BARAT,2019-10-01,9950.0
SULAWESI BARAT,2019-11-01,9850.0
SULAWESI BARAT,2019-12-01,9850.0
SULAWESI BARAT,2020-01-01,9850.0
SULAWESI BARAT,2020-02-01,9850.0
SULAWESI BARAT,2020-03-01,10000.0
SULAWESI BARAT,2020-04-01,10000.0
SULAWESI BARAT,2020-05-01,9900.0
SULAWESI BARAT,2020-06-01,9950.0
SULAWESI BARAT,2020-07-01,9950.0
SULAWESI BARAT,2020-08-01,9950.0
SULAWESI BARAT,2020-09-01,9950.0
SULAWESI BARAT,2020-10-01,9900.0
SULAWESI BARAT,2020-11-01,9750.0
SULAWESI BARAT,2020-12-01,9750.0
SULAWESI BARAT,2021-01-01,9800.0
SULAWESI BARAT,2021-02-01,9800.0
SULAWESI BARAT,2021-03-01,9750.0
SULAWESI BARAT,2021-04-01,9800.0
SULAWESI BARAT,2021-05-01,9700.0
SULAWESI BARAT,2021-06-01,9750.0
SULAWESI BARAT,2021-07-01,9750.0
SULAWESI BARAT,2021-08-01,9750.0
SULAWESI BARAT,2021-09-01,9750.0
SULAWESI BARAT,2021-10-01,9750.0
SULAWESI BARAT,2021-11-01,9750.0
SULAWESI BARAT,2021-12-01,9750.0
SULAWESI BARAT,2022-01-01,9800.0
SULAWESI BARAT,2022-02-01,9900.0
SULAWESI BARAT,2022-03-01,10050.0
SULAWESI BARAT,2022-04-01,9950.0
SULAWESI BARAT,2022-05-01,9900.0
SULAWESI BARAT,2022-06-01,9800.0
SULAWESI BARAT,2022-07-01,9800.0
SULAWESI BARAT,2022-08-01,9800.0
SULAWESI BARAT,2022-09-01,9850.0
SULAWESI BARAT,2022-10-01,9850.0
SULAWESI BARAT,2022-11-01,9900.0
SULAWESI BARAT,2022-12-01,10750.0
SULAWESI BARAT,2023-01-01,10900.0
SULAWESI BARAT,2023-02-01,11450.0
SULAWESI BARAT,2023-03-01,11650.0
SULAWESI BARAT,2023-04-01,11600.0
SULAWESI BARAT,2023-05-01,11550.0
SULAWESI BARAT,2023-06-01,11550.0
SULAWESI BARAT,2023-07-01,11550.0
SULAWESI BARAT,2023-08-01,11600.0
SULAWESI BARAT,2023-09-01,12650.0
SULAWESI BARAT,2023-10-01,13400.0
SULAWESI BARAT,2023-11-01,13250.0
SULAWESI BARAT,2023-12-01,13150.0
SULAWESI BARAT,2024-01-01,13600.0
SULAWESI BARAT,2024-02-01,14400.0
SULAWESI BARAT,2024-03-01,15100.0
SULAWESI BARAT,2024-04-01,14150.0
SULAWESI BARAT,2024-05-01,13750.0
SULAWESI BARAT,2024-06-01,13800.0
SULAWESI BARAT,2024-07-01,13900.0
SULAWESI BARAT,2024-08-01,13800.0
SULAWESI BARAT,2024-09-01,13650.0
SULAWESI BARAT,2024-10-01,13300.0
SULAWESI BARAT,2024-11-01,13250.0
SULAWESI BARAT,2024-12-01,13200.0
SULAWESI BARAT,2025-01-01,13300.0
SULAWESI BARAT,2025-02-01,13450.0
SULAWESI BARAT,2025-03-01,13500.0
SULAWESI BARAT,2025-04-01,13500.0
SULAWESI BARAT,2025-05-01,13600.0
SULAWESI BARAT,2025-06-01,14050.0
SULAWESI BARAT,2025-07-01,15000.0
SULAWESI BARAT,2025-08-01,15050.0
SULAWESI BARAT,2025-09-01,14850.0
SULAWESI BARAT,2025-10-01,14550.0
SULAWESI BARAT,2025-11-01,14350.0
SULAWESI BARAT,2025-12-01,14350.0
SULAWESI SELATAN,2019-01-01,10150.0
SULAWESI SELATAN,2019-02-01,10150.0
SULAWESI SELATAN,2019-03-01,10100.0
SULAWESI SELATAN,2019-04-01,9950.0
SULAWESI SELATAN,2019-05-01,9900.0
SULAWESI SELATAN,2019-06-01,9850.0
SULAWESI SELATAN,2019-07-01,9900.0
SULAWESI SELATAN,2019-08-01,9900.0
SULAWESI SELATAN,2019-09-01,9900.0
SULAWESI SELATAN,2019-10-01,9900.0
SULAWESI SELATAN,2019-11-01,9900.0
SULAWESI SELATAN,2019-12-01,9900.0
SULAWESI SELATAN,2020-01-01,9900.0
SULAWESI SELATAN,2020-02-01,9900.0
SULAWESI SELATAN,2020-03-01,9900.0
SULAWESI SELATAN,2020-04-01,9900.0
SULAWESI SELATAN,2020-05-01,9900.0
SULAWESI SELATAN,2020-06-01,9950.0
SULAWESI SELATAN,2020-07-01,10100.0
SULAWESI SELATAN,2020-08-01,10100.0
SULAWESI SELATAN,2020-09-01,10100.0
SULAWESI SELATAN,2020-10-01,10100.0
SULAWESI SELATAN,2020-11-01,10000.0
SULAWESI SELATAN,2020-12-01,10000.0
SULAWESI SELATAN,2021-01-01,10000.0
SULAWESI SELATAN,2021-02-01,10050.0
SULAWESI SELATAN,2021-03-01,10050.0
SULAWESI SELATAN,2021-04-01,10050.0
SULAWESI SELATAN,2021-05-01,9850.0
SULAWESI SELATAN,2021-06-01,9850.0
SULAWESI SELATAN,2021-07-01,9850.0
SULAWESI SELATAN,2021-08-01,9850.0
SULAWESI SELATAN,2021-09-01,9750.0
SULAWESI SELATAN,2021-10-01,9800.0
SULAWESI SELATAN,2021-11-01,9800.0
SULAWESI SELATAN,2021-12-01,9800.0
SULAWESI SELATAN,2022-01-01,9950.0
SULAWESI SELATAN,2022-02-01,9950.0
SULAWESI SELATAN,2022-03-01,9950.0
SULAWESI SELATAN,2022-04-01,9900.0
SULAWESI SELATAN,2022-05-01,9950.0
SULAWESI SELATAN,2022-06-01,9950.0
SULAWESI SELATAN,2022-07-01,10050.0
SULAWESI SELATAN,2022-08-01,10050.0
SULAWESI SELATAN,2022-09-01,10100.0
SULAWESI SELATAN,2022-10-01,10150.0
SULAWESI SELATAN,2022-11-01,10150.0
SULAWESI SELATAN,2022-12-01,10600.0
SULAWESI SELATAN,2023-01-01,10800.0
SULAWESI SELATAN,2023-02-01,11150.0
SULAWESI SELATAN,2023-03-01,11700.0
SULAWESI SELATAN,2023-04-01,11800.0
SULAWESI SELATAN,2023-05-01,11700.0
SULAWESI SELATAN,2023-06-01,11750.0
SULAWESI SELATAN,2023-07-01,11800.0
SULAWESI SELATAN,2023-08-01,11900.0
SULAWESI SELATAN,2023-09-01,12150.0
SULAWESI SELATAN,2023-10-01,12700.0
SULAWESI SELATAN,2023-11-01,12850.0
SULAWESI SELATAN,2023-12-01,12950.0
SULAWESI SELATAN,2024-01-01,13050.0
SULAWESI SELATAN,2024-02-01,13500.0
SULAWESI SELATAN,2024-03-01,14150.0
SULAWESI SELATAN,2024-04-01,13850.0
SULAWESI SELATAN,2024-05-01,13800.0
SULAWESI SELATAN,2024-06-01,13800.0
SULAWESI SELATAN,2024-07-01,13850.0
SULAWESI SELATAN,2024-08-01,13700.0
SULAWESI SELATAN,2024-09-01,13700.0
SULAWESI SELATAN,2024-10-01,13700.0
SULAWESI SELATAN,2024-11-01,13550.0
SULAWESI SELATAN,2024-12-01,13400.0
SULAWESI SELATAN,2025-01-01,13400.0
SULAWESI SELATAN,2025-02-01,13500.0
SULAWESI SELATAN,2025-03-01,13550.0
SULAWESI SELATAN,2025-04-01,13550.0
SULAWESI SELATAN,2025-05-01,13550.0
SULAWESI SELATAN,2025-06-01,13650.0
SULAWESI SELATAN,2025-07-01,14150.0
SULAWESI SELATAN,2025-08-01,14450.0
SULAWESI SELATAN,2025-09-01,14350.0
SULAWESI SELATAN,2025-10-01,14250.0
SULAWESI SELATAN,2025-11-01,14150.0
SULAWESI SELATAN,2025-12-01,14100.0
SULAWESI TENGAH,2019-01-01,10950.0
SULAWESI TENGAH,2019-02-01,10750.0
SULAWESI TENGAH,2019-03-01,10650.0
SULAWESI TENGAH,2019-04-01,10550.0
SULAWESI TENGAH,2019-05-01,10550.0
SULAWESI TENGAH,2019-06-01,10800.0
SULAWESI TENGAH,2019-07-01,10950.0
SULAWESI TENGAH,2019-08-01,10950.0
SULAWESI TENGAH,2019-09-01,10900.0
SULAWESI TENGAH,2019-10-01,11000.0
SULAWESI TENGAH,2019-11-01,11000.0
SULAWESI TENGAH,2019-12-01,10950.0
SULAWESI TENGAH,2020-01-01,11000.0
SULAWESI TENGAH,2020-02-01,10850.0
SULAWESI TENGAH,2020-03-01,11000.0
SULAWESI TENGAH,2020-04-01,11150.0
SULAWESI TENGAH,2020-05-01,11150.0
SULAWESI TENGAH,2020-06-01,11150.0
SULAWESI TENGAH,2020-07-01,11200.0
SULAWESI TENGAH,2020-08-01,11200.0
SULAWESI TENGAH,2020-09-01,11200.0
SULAWESI TENGAH,2020-10-01,11200.0
SULAWESI TENGAH,2020-11-01,11200.0
SULAWESI TENGAH,2020-12-01,11200.0
SULAWESI TENGAH,2021-01-01,11200.0
SULAWESI TENGAH,2021-02-01,11200.0
SULAWESI TENGAH,2021-03-01,11200.0
SULAWESI TENGAH,2021-04-01,11200.0
SULAWESI TENGAH,2021-05-01,11200.0
SULAWESI TENGAH,2021-06-01,10850.0
SULAWESI TENGAH,2021-07-01,10800.0
SULAWESI TENGAH,2021-08-01,10700.0
SULAWESI TENGAH,2021-09-01,10600.0
SULAWESI TENGAH,2021-10-01,10600.0
SULAWESI TENGAH,2021-11-01,10600.0
SULAWESI TENGAH,2021-12-01,10600.0
SULAWESI TENGAH,2022-01-01,10600.0
SULAWESI TENGAH,2022-02-01,10600.0
SULAWESI TENGAH,2022-03-01,10600.0
SULAWESI TENGAH,2022-04-01,10600.0
SULAWESI TENGAH,2022-05-01,10600.0
SULAWESI TENGAH,2022-06-01,10500.0
SULAWESI TENGAH,2022-07-01,10550.0
SULAWESI TENGAH,2022-08-01,10600.0
SULAWESI TENGAH,2022-09-01,10650.0
SULAWESI TENGAH,2022-10-01,10850.0
SULAWESI TENGAH,2022-11-01,10950.0
SULAWESI TENGAH,2022-12-01,11300.0
SULAWESI TENGAH,2023-01-01,11600.0
SULAWESI TENGAH,2023-02-01,12350.0
SULAWESI TENGAH,2023-03-01,13700.0
SULAWESI TENGAH,2023-04-01,13300.0
SULAWESI TENGAH,2023-05-01,12800.0
SULAWESI TENGAH,2023-06-01,12900.0
SULAWESI TENGAH,2023-07-01,12900.0
SULAWESI TENGAH,2023-08-01,12850.0
SULAWESI TENGAH,2023-09-01,13100.0
SULAWESI TENGAH,2023-10-01,14100.0
SULAWESI TENGAH,2023-11-01,13850.0
SULAWESI TENGAH,2023-12-01,13850.0
SULAWESI TENGAH,2024-01-01,14200.0
SULAWESI TENGAH,2024-02-01,15000.0
SULAWESI TENGAH,2024-03-01,16600.0
SULAWESI TENGAH,2024-04-01,16150.0
SULAWESI TENGAH,2024-05-01,14700.0
SULAWESI TENGAH,2024-06-01,14550.0
SULAWESI TENGAH,2024-07-01,14900.0
SULAWESI TENGAH,2024-08-01,14950.0
SULAWESI TENGAH,2024-09-01,14800.0
SULAWESI TENGAH,2024-10-01,14750.0
SULAWESI TENGAH,2024-11-01,14700.0
SULAWESI TENGAH,2024-12-01,14750.0
SULAWESI TENGAH,2025-01-01,14550.0
SULAWESI TENGAH,2025-02-01,14650.0
SULAWESI TENGAH,2025-03-01,14600.0
SULAWESI TENGAH,2025-04-01,14450.0
SULAWESI TENGAH,2025-05-01,14550.0
SULAWESI TENGAH,2025-06-01,15000.0
SULAWESI TENGAH,2025-07-01,16250.0
SULAWESI TENGAH,2025-08-01,16750.0
SULAWESI TENGAH,2025-09-01,16650.0
SULAWESI TENGAH,2025-10-01,15850.0
SULAWESI TENGAH,2025-11-01,15550.0
SULAWESI TENGAH,2025-12-01,15400.0
SULAWESI TENGGARA,2019-01-01,10650.0
SULAWESI TENGGARA,2019-02-01,10650.0
SULAWESI TENGGARA,2019-03-01,10650.0
SULAWESI TENGGARA,2019-04-01,10600.0
SULAWESI TENGGARA,2019-05-01,10600.0
SULAWESI TENGGARA,2019-06-01,10550.0
SULAWESI TENGGARA,2019-07-01,10600.0
SULAWESI TENGGARA,2019-08-01,10500.0
SULAWESI TENGGARA,2019-09-01,10500.0
SULAWESI TENGGARA,2019-10-01,10550.0
SULAWESI TENGGARA,2019-11-01,10500.0
SULAWESI TENGGARA,2019-12-01,10550.0
SULAWESI TENGGARA,2020-01-01,10550.0
SULAWESI TENGGARA,2020-02-01,10600.0
SULAWESI TENGGARA,2020-03-01,10800.0
SULAWESI TENGGARA,2020-04-01,11200.0
SULAWESI TENGGARA,2020-05-01,10950.0
SULAWESI TENGGARA,2020-06-01,10850.0
SULAWESI TENGGARA,2020-07-01,10800.0
SULAWESI TENGGARA,2020-08-01,10850.0
SULAWESI TENGGARA,2020-09-01,10850.0
